Frame,X-coordinate,Y-coordinate
523,223,244
524,218,239
525,213,234
526,208,229
527,203,224
528,198,219
529,193,214
530,188,209
531,183,204
532,178,199
533,173,194
534,168,189
535,163,184
536,158,179
537,153,174
538,148,169
539,143,164
540,138,159
541,133,154
542,128,149
543,123,144
544,118,139
545,113,134
546,108,129
547,103,124
548,98,119
549,93,114
550,88,109
551,83,104
552,78,99
553,73,94
554,68,89
555,63,84
556,58,79
557,53,74
558,48,69
559,43,64
560,38,59
561,33,54
562,28,49
563,23,44
564,18,39
565,18,39
566,18,39
567,18,39
568,18,39
569,12,28
570,15,24
571,28,12
572,28,12
573,28,12
574,28,12
575,28,12
576,38,19
577,43,24
578,48,29
579,53,34
580,58,39
581,63,44
582,68,49
583,73,54
584,78,59
585,83,64
586,88,69
587,93,74
588,98,79
589,103,84
590,108,89
591,113,94
592,118,99
593,123,104
594,128,109
595,133,114
596,138,119
597,143,124
598,148,129
599,153,134
600,158,139
601,163,144
602,168,149
603,173,154
604,178,159
605,183,164
606,188,169
607,193,174
608,198,179
609,203,184
610,208,189
611,213,194
612,218,199
613,223,204
614,228,209
615,233,214
616,238,219
617,243,224
618,248,229
619,253,234
620,258,239
621,263,244
622,268,249
623,273,254
624,278,259
625,283,264
626,288,269
627,293,274
628,298,279
629,303,284
630,308,289
631,313,294
632,318,299
633,323,304
634,328,309
635,333,314
636,338,319
637,343,324
638,348,329
639,353,334
640,358,339
641,363,344
642,368,349
643,373,354
644,378,359
645,383,364
646,388,369
647,393,374
648,398,379
649,403,384
650,408,389
651,413,394
652,418,399
653,423,404
654,428,409
655,433,414
656,438,419
657,443,424
658,448,429
659,453,434
660,458,439
661,463,444
662,468,449
663,473,454
664,478,459
665,483,464
666,488,469
667,493,474
668,498,479
669,503,484
670,508,489
671,513,494
672,518,499
673,523,504
674,528,509
675,533,514
676,538,519
677,543,524
678,548,529
679,553,534
680,558,539
681,563,544
682,568,549
683,573,554
684,578,559
685,583,564
686,588,569
687,593,574
688,598,579
689,598,579
690,598,579
691,598,579
692,598,579
693,598,579
694,598,579
695,598,579
696,638,579
697,643,574
698,648,569
699,653,564
700,658,559
701,663,554
702,668,549
703,673,544
704,678,539
705,683,534
706,688,529
707,693,524
708,698,519
709,703,514
710,708,509
711,713,504
712,718,499
713,723,494
714,728,489
715,733,484
716,738,479
717,743,474
718,748,469
719,753,464
720,758,459
721,763,454
722,768,449
723,773,444
724,778,439
725,778,439
726,778,439
727,778,439
728,778,439
729,778,439
730,778,439
731,778,439
732,778,439
733,778,439
734,778,389
735,773,384
736,768,379
737,763,374
738,758,369
739,753,364
740,748,359
741,743,354
742,738,349
743,733,344
744,728,339
745,723,334
746,718,329
747,713,324
748,708,319
749,703,314
750,698,309
751,693,304
752,688,299
753,683,294
754,678,289
755,673,284
756,668,279
757,663,274
758,658,269
759,653,264
760,648,259
761,643,254
762,638,249
763,633,244
764,628,239
765,623,234
766,618,229
767,613,224
768,608,219
769,603,214
770,598,209
771,593,204
772,588,199
773,583,194
774,578,189
775,573,184
776,568,179
777,563,174
778,558,169
779,553,164
780,548,159
781,543,154
782,538,149
783,533,144
784,528,139
785,523,134
786,518,129
787,513,124
788,508,119
789,503,114
790,498,109
791,493,104
792,488,99
793,483,94
794,478,89
795,473,84
796,468,79
797,463,74
798,458,69
799,453,64
800,448,59
801,443,54
802,438,49
803,433,44
804,428,39
805,423,34
806,418,29
807,413,24
808,408,19
809,408,19
810,408,19
811,408,19
812,408,19
813,408,19
814,408,19
815,408,19
816,368,19
817,363,24
818,358,29
819,353,34
820,348,39
821,343,44
822,338,49
823,333,54
824,328,59
825,323,64
826,318,69
827,313,74
828,308,79
829,303,84
830,298,89
831,293,94
832,288,99
833,283,104
834,278,109
835,273,114
836,268,119
837,263,124
838,258,129
839,253,134
840,248,139
841,243,144
842,238,149
843,233,154
844,228,159
845,223,164
846,218,169
847,213,174
848,208,179
849,203,184
850,198,189
851,193,194
852,188,199
853,183,204
854,178,209
855,173,214
856,168,219
857,163,224
858,158,229
859,153,234
860,148,239
861,143,244
862,138,249
863,133,254
864,128,259
865,123,264
866,118,269
867,113,274
868,108,279
869,103,284
870,98,289
871,93,294
872,88,299
873,83,304
874,78,309
875,73,314
876,68,319
877,63,324
878,58,329
879,53,334
880,48,339
881,43,344
882,38,349
883,33,354
884,28,359
885,23,364
886,18,369
887,18,369
888,18,369
889,18,369
890,18,369
891,18,369
892,18,369
893,18,369
894,18,409
895,23,414
896,28,419
897,33,424
898,38,429
899,43,434
