Frame,X-coordinate,Y-coordinate
257,39,413
258,34,418
259,28,423
260,28,423
261,28,423
262,28,423
263,28,423
264,28,423
265,14,460
266,14,460
267,14,460
268,14,460
269,14,460
270,14,460
271,29,483
272,34,488
273,39,493
274,44,498
275,49,503
276,54,508
277,59,513
278,64,518
279,69,523
280,74,528
281,79,533
282,84,539
283,89,543
284,94,548
285,99,553
286,104,558
287,109,563
288,109,563
289,109,563
290,109,563
291,109,563
292,109,563
293,109,563
294,109,563
295,148,563
296,154,559
297,158,553
298,163,549
299,168,544
300,174,539
301,178,533
302,183,528
303,188,523
304,194,519
305,198,514
306,203,509
307,208,504
308,213,498
309,218,494
310,224,488
311,228,483
312,234,479
313,239,474
314,244,468
315,249,463
316,254,458
317,258,453
318,264,448
319,269,443
320,274,438
321,279,433
322,284,428
323,289,423
324,294,418
325,299,414
326,304,408
327,308,403
328,313,398
329,319,393
330,324,388
331,329,383
332,334,378
333,338,373
334,343,368
335,348,363
336,354,358
337,359,353
338,364,348
339,369,343
340,374,339
341,378,333
342,383,328
343,388,323
344,393,318
345,398,313
346,404,308
347,409,303
348,414,299
349,418,293
350,423,288
351,428,283
352,434,279
353,438,274
354,443,269
355,448,264
356,453,258
357,458,254
358,464,248
359,468,243
360,474,239
361,479,234
362,484,228
363,489,223
364,494,218
365,498,213
366,504,208
367,509,203
368,514,198
369,519,193
370,524,188
371,529,183
372,534,178
373,539,174
374,544,168
375,548,163
376,553,158
377,559,153
378,564,148
379,569,143
380,574,138
381,578,133
382,583,128
383,588,123
384,594,118
385,599,113
386,604,108
387,609,103
388,614,99
389,618,93
390,623,88
391,628,83
392,633,78
393,638,73
394,644,68
395,649,63
396,654,59
397,658,53
398,663,48
399,668,43
400,674,39
401,678,34
402,683,29
403,683,29
404,683,29
405,683,29
406,683,29
407,683,29
408,683,29
409,683,29
410,683,29
411,683,29
412,683,29
413,683,29
414,683,29
415,683,29
416,683,29
417,683,29
418,683,29
419,683,29
420,683,29
421,683,29
422,683,29
423,683,29
424,683,29
425,784,55
426,786,64
427,784,74
428,784,74
429,784,74
430,784,74
431,784,74
432,784,74
433,769,93
434,763,98
435,759,103
436,754,108
437,749,113
438,744,118
439,738,123
440,733,128
441,728,133
442,724,138
443,719,143
444,714,148
445,709,153
446,704,158
447,699,163
448,694,168
449,689,173
450,684,178
451,679,183
452,674,188
453,669,193
454,664,198
455,658,203
456,654,208
457,648,213
458,643,218
459,638,223
460,634,228
461,629,233
462,624,238
463,619,243
464,613,248
465,609,254
466,604,258
467,599,264
468,594,268
469,589,273
470,584,278
471,578,283
472,573,288
473,568,293
474,564,298
475,558,303
476,554,308
477,548,313
478,544,318
479,539,323
480,534,328
481,529,333
482,523,338
483,519,343
484,514,348
485,509,353
486,504,358
487,498,363
488,493,368
489,488,373
490,484,378
491,479,383
492,474,388
493,469,393
494,464,398
495,459,403
496,454,408
497,449,413
498,444,418
499,439,423
500,434,428
501,429,433
502,424,438
503,418,443
504,414,448
505,408,453
506,403,458
507,398,463
508,394,468
509,389,473
510,384,478
511,379,483
512,373,488
513,369,494
514,364,498
515,359,504
516,354,508
517,349,513
518,344,518
519,338,523
520,333,528
521,328,533
522,324,538
523,318,543
524,314,548
525,308,553
526,304,558
527,299,563
528,299,563
529,299,563
530,299,563
531,299,563
532,299,563
533,299,563
534,299,563
535,258,563
536,253,558
537,248,553
538,244,548
539,238,543
540,234,538
541,229,533
542,224,528
543,219,523
544,214,518
545,209,513
546,204,508
547,198,504
548,194,498
549,189,493
550,184,488
551,178,483
552,173,478
553,169,473
554,164,468
555,159,463
556,154,458
557,149,453
558,144,448
559,139,443
560,134,438
561,129,433
562,124,428
563,119,423
564,114,418
565,108,413
566,103,408
567,98,403
568,93,398
569,88,393
570,84,388
571,78,384
572,74,378
573,74,378
574,64,368
575,58,363
576,54,358
577,48,353
578,44,348
579,38,343
580,34,338
581,29,333
582,29,333
583,29,333
584,29,333
585,29,333
586,29,333
587,14,310
588,14,310
589,14,310
590,14,310
591,14,310
592,14,310
593,28,273
594,33,268
595,38,263
596,44,258
597,49,253
598,54,248
599,58,243
600,64,238
601,68,233
602,74,228
603,79,223
604,84,218
605,89,213
606,94,209
607,99,204
608,104,198
609,109,193
610,114,189
611,119,183
612,124,178
613,128,173
614,134,168
615,138,163
616,143,158
617,149,154
618,154,148
619,159,143
620,164,138
621,168,133
622,174,128
623,178,123
624,184,118
625,188,113
626,194,108
627,198,103
628,204,98
629,209,93
630,213,88
631,218,83
632,223,78
633,228,73
634,234,68
635,239,63
636,244,58
637,249,54
638,254,49
639,258,43
640,264,39
641,269,33
642,274,28
643,274,28
644,274,28
645,274,28
646,274,28
647,274,28
648,274,28
649,274,28
650,274,28
651,274,28
652,274,28
653,274,28
654,274,28
655,274,28
656,274,28
657,274,28
658,274,28
659,274,28
660,364,28
661,368,34
662,373,39
663,378,43
664,383,48
665,388,53
666,394,58
667,398,63
668,403,68
669,409,73
670,414,78
671,419,83
672,424,88
673,428,93
674,433,98
675,438,103
676,444,108
677,449,113
678,454,118
679,458,123
680,463,128
681,468,133
682,473,138
683,479,143
684,483,148
685,489,153
686,494,158
687,499,163
688,504,169
689,508,173
690,514,179
691,518,183
692,523,188
693,529,193
694,533,198
695,539,203
696,543,208
697,549,213
698,554,218
699,558,223
700,564,228
701,568,233
702,574,238
703,579,243
704,584,248
705,589,253
706,594,258
707,598,263
708,604,268
709,608,274
710,613,278
711,618,283
712,623,288
713,628,293
714,633,298
715,638,303
716,643,308
717,649,313
718,654,318
719,659,323
720,664,328
721,668,333
722,673,338
723,678,343
724,684,348
725,689,353
726,694,358
727,698,363
728,703,368
729,708,373
730,713,378
731,719,383
732,723,388
733,729,393
734,734,398
735,739,403
736,744,409
737,748,413
738,754,419
739,758,423
740,763,428
741,769,433
742,769,433
743,769,433
744,769,433
745,769,433
746,769,433
747,781,470
748,784,490
749,780,479
750,780,479
751,780,479
752,780,479
753,780,479
754,780,479
755,768,503
756,764,508
757,759,513
758,754,518
759,749,523
760,744,528
761,738,533
762,733,539
763,728,543
764,724,548
765,719,553
766,713,559
767,709,563
768,709,563
769,709,563
770,709,563
771,709,563
772,709,563
773,709,563
774,709,563
775,669,563
776,663,558
777,658,553
778,654,549
779,648,543
780,644,538
781,639,533
782,634,528
783,629,523
784,623,518
785,618,513
786,613,509
787,608,503
788,603,498
789,598,493
790,594,488
791,588,483
792,584,478
793,579,473
794,574,468
795,569,463
796,564,458
797,559,454
798,554,448
799,549,443
800,543,439
801,539,433
802,533,428
803,529,423
804,524,418
805,519,413
806,514,408
807,509,403
808,503,398
809,498,393
810,494,388
811,489,383
812,484,379
813,479,374
814,474,369
815,469,364
816,464,358
817,459,353
818,454,348
819,448,343
820,444,338
821,439,333
822,434,328
823,428,323
824,423,318
825,418,313
826,414,308
827,409,304
828,404,298
829,399,293
830,394,288
831,389,283
832,383,278
833,378,273
834,373,269
835,368,263
836,363,258
837,358,253
838,354,248
839,348,243
840,344,238
841,339,233
842,334,228
843,329,223
844,324,218
845,319,214
846,314,208
847,309,203
848,303,199
849,299,193
850,293,188
851,289,183
852,284,178
853,279,173
854,274,168
855,269,163
856,263,158
857,258,153
858,254,148
859,249,143
860,244,139
861,239,134
862,234,129
863,229,124
864,224,118
865,219,113
866,214,108
867,208,103
868,204,98
869,199,93
870,194,88
871,188,83
872,183,78
873,178,73
874,174,68
875,169,64
876,164,58
877,159,53
878,154,48
879,149,43
880,143,38
881,138,33
882,133,29
883,133,29
884,133,29
885,133,29
886,133,29
887,133,29
888,133,29
889,133,29
890,133,29
891,133,29
892,133,29
893,133,29
894,133,29
895,133,29
896,133,29
897,133,29
898,133,29
899,133,29
