Frame,X-coordinate,Y-coordinate
231,414,577
232,419,572
233,424,567
234,429,562
235,434,557
236,439,552
237,444,547
238,449,542
239,454,537
240,459,532
241,464,527
242,469,522
243,474,517
244,479,512
245,484,507
246,489,502
247,494,497
248,499,492
249,504,487
250,509,482
251,514,477
252,519,472
253,524,467
254,529,462
255,534,457
256,539,452
257,544,447
258,549,442
259,554,437
260,559,432
261,564,427
262,569,422
263,574,417
264,579,412
265,584,407
266,589,402
267,594,397
268,599,392
269,604,387
270,609,382
271,614,377
272,619,372
273,624,367
274,629,362
275,634,357
276,639,352
277,644,347
278,649,342
279,654,337
280,659,332
281,664,327
282,669,322
283,674,317
284,679,312
285,684,307
286,689,302
287,694,297
288,699,292
289,704,287
290,709,282
291,714,277
292,719,272
293,724,267
294,729,262
295,734,257
296,739,252
297,744,247
298,749,242
299,754,237
300,759,232
301,764,227
302,769,222
303,774,217
304,779,212
305,-,-
306,-,-
307,-,-
308,-,-
309,-,-
310,-,-
311,-,-
312,779,172
313,774,167
314,769,162
315,764,157
316,759,152
317,754,147
318,749,142
319,744,137
320,739,132
321,734,127
322,729,122
323,724,117
324,719,112
325,714,107
326,709,102
327,704,97
328,699,92
329,694,87
330,689,82
331,684,77
332,679,72
333,674,67
334,669,62
335,664,57
336,659,52
337,654,47
338,649,42
339,644,37
340,639,32
341,634,27
342,629,22
343,624,17
344,-,-
345,-,-
346,-,-
347,-,-
348,-,-
349,-,-
350,-,-
351,584,17
352,579,22
353,574,27
354,569,32
355,564,37
356,559,42
357,554,47
358,549,52
359,544,57
360,539,62
361,534,67
362,529,72
363,524,77
364,519,82
365,514,87
366,509,92
367,504,97
368,499,102
369,494,107
370,489,112
371,484,117
372,479,122
373,474,127
374,469,132
375,464,137
376,459,142
377,454,147
378,449,152
379,444,157
380,439,162
381,434,167
382,429,172
383,424,177
384,419,182
385,414,187
386,409,192
387,404,197
388,399,202
389,394,207
390,389,212
391,384,217
392,379,222
393,374,227
394,369,232
395,364,237
396,359,242
397,354,247
398,349,252
399,344,257
400,339,262
401,334,267
402,329,272
403,324,277
404,319,282
405,314,287
406,309,292
407,304,297
408,299,302
409,294,307
410,289,312
411,284,317
412,279,322
413,274,327
414,269,332
415,264,337
416,259,342
417,254,347
418,249,352
419,244,357
420,239,362
421,234,367
422,229,372
423,224,377
424,219,382
425,214,387
426,209,392
427,204,397
428,199,402
429,194,407
430,189,412
431,184,417
432,179,422
433,174,427
434,169,432
435,164,437
436,159,442
437,154,447
438,149,452
439,144,457
440,139,462
441,134,467
442,129,472
443,124,477
444,119,482
445,114,487
446,109,492
447,104,497
448,99,502
449,94,507
450,89,512
451,84,517
452,79,522
453,74,527
454,69,532
455,64,537
456,59,542
457,54,547
458,49,552
459,44,557
460,39,562
461,34,567
462,29,572
463,24,577
464,19,582
465,28,581
466,23,584
467,26,594
468,13,591
469,18,588
470,24,585
471,28,581
472,19,582
473,24,577
474,29,572
475,34,567
476,39,562
477,44,557
478,49,552
479,54,547
480,59,542
481,64,537
482,69,532
483,74,527
484,79,522
485,84,517
486,89,512
487,94,507
488,99,502
489,104,497
490,109,492
491,114,487
492,119,482
493,124,477
494,129,472
495,134,467
496,139,462
497,144,457
498,149,452
499,154,447
500,159,442
501,164,437
502,169,432
503,174,427
504,179,422
505,184,417
506,189,412
507,194,407
508,199,402
509,204,397
510,209,392
511,214,387
512,219,382
513,224,377
514,229,372
515,234,367
516,239,362
517,244,357
518,249,352
519,254,347
520,259,342
521,264,337
522,269,332
523,274,327
524,279,322
525,284,317
526,289,312
527,294,307
528,299,302
529,304,297
530,309,292
531,314,287
532,319,282
533,324,277
534,329,272
535,334,267
536,339,262
537,344,257
538,349,252
539,354,247
540,359,242
541,364,237
542,369,232
543,374,227
544,379,222
545,384,217
546,389,212
547,394,207
548,399,202
549,404,197
550,409,192
551,414,187
552,419,182
553,424,177
554,429,172
555,434,167
556,439,162
557,444,157
558,449,152
559,454,147
560,459,142
561,464,137
562,469,132
563,474,127
564,479,122
565,484,117
566,489,112
567,494,107
568,499,102
569,504,97
570,509,92
571,514,87
572,519,82
573,524,77
574,529,72
575,534,67
576,539,62
577,544,57
578,549,52
579,554,47
580,559,42
581,564,37
582,569,32
583,574,27
584,579,22
585,584,17
586,-,-
587,-,-
588,-,-
589,-,-
590,-,-
591,-,-
592,-,-
593,624,17
594,629,22
595,634,27
596,639,32
597,644,37
598,649,42
599,654,47
600,659,52
601,664,57
602,669,62
603,674,67
604,679,72
605,684,77
606,689,82
607,694,87
608,699,92
609,704,97
610,709,102
611,714,107
612,719,112
613,724,117
614,729,122
615,734,127
616,739,132
617,744,137
618,749,142
619,754,147
620,759,152
621,764,157
622,769,162
623,774,167
624,779,172
625,-,-
626,-,-
627,-,-
628,-,-
629,-,-
630,-,-
631,-,-
632,779,212
633,774,217
634,769,222
635,764,227
636,759,232
637,754,237
638,749,242
639,744,247
640,739,252
641,734,257
642,729,262
643,724,267
644,719,272
645,714,277
646,709,282
647,704,287
648,699,292
649,694,297
650,689,302
651,684,307
652,679,312
653,674,317
654,669,322
655,664,327
656,659,332
657,654,337
658,649,342
659,644,347
660,639,352
661,634,357
662,629,362
663,624,367
664,619,372
665,614,377
666,609,382
667,604,387
668,599,392
669,594,397
670,589,402
671,584,407
672,579,412
673,574,417
674,569,422
675,564,427
676,559,432
677,554,437
678,549,442
679,544,447
680,539,452
681,534,457
682,529,462
683,524,467
684,519,472
685,514,477
686,509,482
687,504,487
688,499,492
689,494,497
690,489,502
691,484,507
692,479,512
693,474,517
694,469,522
695,464,527
696,459,532
697,454,537
698,449,542
699,444,547
700,439,552
701,434,557
702,429,562
703,424,567
704,419,572
705,414,577
706,409,582
707,-,-
708,-,-
709,-,-
710,-,-
711,-,-
712,-,-
713,-,-
714,369,582
715,364,577
716,359,572
717,354,567
718,349,562
719,344,557
720,339,552
721,334,547
722,329,542
723,324,537
724,319,532
725,314,527
726,309,522
727,304,517
728,299,512
729,294,507
730,289,502
731,284,497
732,279,492
733,274,487
734,269,482
735,264,477
736,259,472
737,254,467
738,249,462
739,244,457
740,239,452
741,234,447
742,229,442
743,224,437
744,219,432
745,214,427
746,209,422
747,204,417
748,199,412
749,194,407
750,189,402
751,184,397
752,179,392
753,174,387
754,169,382
755,164,377
756,159,372
757,154,367
758,149,362
759,144,357
760,139,352
761,134,347
762,129,342
763,124,337
764,119,332
765,114,327
766,109,322
767,104,317
768,99,312
769,94,307
770,89,302
771,84,297
772,79,292
773,74,287
774,69,282
775,64,277
776,59,272
777,54,267
778,49,262
779,44,257
780,39,252
781,34,247
782,29,242
783,24,237
784,19,232
785,-,-
786,-,-
787,-,-
788,-,-
789,-,-
790,-,-
791,-,-
792,19,192
793,24,187
794,29,182
795,34,177
796,39,172
797,44,167
798,49,162
799,54,157
800,59,152
801,64,147
802,69,142
803,74,137
804,79,132
805,84,127
806,89,122
807,94,117
808,99,112
809,104,107
810,109,102
811,114,97
812,119,92
813,124,87
814,129,82
815,134,77
816,139,72
817,144,67
818,149,62
819,154,57
820,159,52
821,164,47
822,169,42
823,174,37
824,179,32
825,184,27
826,189,22
827,194,17
828,-,-
829,-,-
830,-,-
831,-,-
832,-,-
833,-,-
834,-,-
835,234,17
836,239,22
837,244,27
838,249,32
839,254,37
840,259,42
841,264,47
842,269,52
843,274,57
844,279,62
845,284,67
846,289,72
847,294,77
848,299,82
849,304,87
850,309,92
851,314,97
852,319,102
853,324,107
854,329,112
855,334,117
856,339,122
857,344,127
858,349,132
859,354,137
860,359,142
861,364,147
862,369,152
863,374,157
864,379,162
865,384,167
866,389,172
867,394,177
868,399,182
869,404,187
870,409,192
871,414,197
872,419,202
873,424,207
874,429,212
875,434,217
876,439,222
877,444,227
878,449,232
879,454,237
880,459,242
881,464,247
882,469,252
883,474,257
884,479,262
885,484,267
886,489,272
887,494,277
888,499,282
889,504,287
890,509,292
891,514,297
892,519,302
893,524,307
894,529,312
895,534,317
896,539,322
897,544,327
898,549,332
899,554,337
