Frame,X-coordinate,Y-coordinate
237,447,286
238,442,281
239,437,276
240,432,271
241,427,266
242,422,261
243,417,256
244,412,251
245,407,246
246,402,241
247,397,236
248,392,231
249,387,226
250,382,221
251,377,216
252,372,211
253,367,206
254,362,201
255,357,196
256,352,191
257,347,186
258,342,181
259,337,176
260,332,171
261,327,166
262,322,161
263,317,156
264,312,151
265,307,146
266,302,141
267,297,136
268,292,131
269,287,126
270,282,121
271,277,116
272,272,111
273,267,106
274,262,101
275,257,96
276,252,91
277,247,86
278,242,81
279,237,76
280,232,71
281,227,66
282,222,61
283,217,56
284,212,51
285,207,46
286,202,41
287,197,36
288,192,31
289,187,26
290,-,-
291,-,-
292,-,-
293,-,-
294,-,-
295,-,-
296,-,-
297,-,-
298,-,-
299,-,-
300,-,-
301,-,-
302,-,-
303,-,-
304,-,-
305,-,-
306,-,-
307,97,26
308,92,31
309,87,36
310,82,41
311,77,46
312,72,51
313,67,56
314,62,61
315,57,66
316,52,71
317,47,76
318,42,81
319,37,86
320,32,91
321,27,96
322,-,-
323,-,-
324,-,-
325,-,-
326,15,131
327,10,136
328,15,141
329,-,-
330,-,-
331,-,-
332,-,-
333,27,156
334,32,161
335,37,166
336,42,171
337,47,176
338,52,181
339,57,186
340,62,191
341,67,196
342,72,201
343,77,206
344,82,211
345,87,216
346,92,221
347,97,226
348,102,231
349,107,236
350,112,241
351,117,246
352,122,251
353,127,256
354,132,261
355,137,266
356,142,271
357,147,276
358,152,281
359,157,286
360,162,291
361,167,296
362,172,301
363,177,306
364,182,311
365,187,316
366,192,321
367,197,326
368,202,331
369,207,336
370,212,341
371,217,346
372,222,351
373,227,356
374,232,361
375,237,366
376,242,371
377,247,376
378,252,381
379,257,386
380,262,391
381,267,396
382,272,401
383,277,406
384,282,411
385,287,416
386,292,421
387,297,426
388,302,431
389,307,436
390,312,441
391,317,446
392,322,451
393,327,456
394,332,461
395,337,466
396,342,471
397,347,476
398,352,481
399,357,486
400,362,491
401,367,496
402,372,501
403,377,506
404,382,511
405,387,516
406,392,521
407,397,526
408,402,531
409,407,536
410,412,541
411,417,546
412,422,551
413,427,556
414,432,561
415,-,-
416,-,-
417,-,-
418,-,-
419,-,-
420,-,-
421,-,-
422,-,-
423,-,-
424,482,561
425,487,556
426,492,550
427,497,546
428,502,541
429,507,536
430,512,531
431,517,526
432,522,521
433,527,516
434,532,511
435,537,506
436,542,501
437,547,496
438,552,491
439,557,486
440,562,481
441,567,476
442,572,471
443,577,466
444,582,461
445,587,456
446,592,451
447,597,446
448,602,441
449,607,436
450,612,431
451,617,426
452,622,421
453,627,416
454,632,411
455,637,406
456,642,401
457,647,396
458,652,390
459,657,386
460,662,381
461,667,376
462,672,371
463,677,366
464,682,361
465,687,355
466,692,351
467,697,346
468,702,341
469,707,336
470,712,331
471,717,325
472,722,321
473,727,316
474,732,310
475,737,306
476,742,301
477,747,296
478,752,291
479,757,286
480,762,281
481,767,276
482,772,271
483,-,-
484,-,-
485,-,-
486,-,-
487,784,254
488,788,251
489,784,244
490,-,-
491,-,-
492,-,-
493,-,-
494,772,211
495,767,206
496,762,201
497,757,195
498,752,191
499,747,186
500,742,181
501,737,176
502,732,170
503,727,166
504,722,161
505,717,156
506,712,151
507,707,146
508,702,141
509,697,136
510,692,131
511,687,126
512,682,121
513,677,116
514,672,110
515,667,106
516,662,101
517,657,96
518,652,91
519,647,86
520,642,81
521,637,76
522,632,71
523,627,66
524,622,61
525,617,56
526,612,51
527,607,46
528,602,41
529,597,36
530,592,31
531,586,25
532,-,-
533,-,-
534,-,-
535,-,-
536,-,-
537,-,-
538,-,-
539,-,-
540,-,-
541,-,-
542,-,-
543,-,-
544,-,-
545,-,-
546,-,-
547,-,-
548,-,-
549,497,26
550,492,31
551,487,36
552,482,41
553,477,46
554,472,51
555,467,56
556,462,61
557,457,66
558,452,71
559,447,76
560,442,81
561,437,86
562,432,91
563,427,96
564,422,101
565,417,106
566,412,111
567,407,116
568,402,121
569,397,126
570,392,131
571,387,136
572,382,141
573,377,146
574,372,151
575,367,156
576,362,161
577,357,166
578,352,171
579,347,176
580,342,181
581,337,186
582,332,191
583,327,196
584,322,201
585,317,206
586,312,211
587,307,216
588,302,221
589,297,226
590,292,231
591,287,236
592,282,241
593,277,246
594,272,251
595,267,256
596,262,261
597,257,266
598,252,271
599,247,276
600,242,281
601,237,286
602,232,291
603,227,296
604,222,301
605,217,306
606,212,311
607,207,316
608,202,321
609,197,326
610,192,331
611,187,336
612,182,341
613,177,346
614,172,351
615,167,356
616,162,361
617,157,366
618,152,371
619,147,376
620,142,381
621,137,386
622,132,391
623,127,396
624,122,401
625,117,406
626,112,411
627,107,416
628,102,421
629,97,426
630,92,431
631,87,436
632,82,441
633,77,446
634,72,451
635,67,456
636,62,461
637,57,466
638,52,471
639,47,476
640,42,481
641,37,486
642,32,491
643,27,496
644,-,-
645,-,-
646,-,-
647,-,-
648,15,531
649,10,536
650,15,541
651,-,-
652,-,-
653,-,-
654,-,-
655,27,556
656,32,561
657,-,-
658,-,-
659,-,-
660,-,-
661,-,-
662,-,-
663,-,-
664,-,-
665,-,-
666,82,561
667,87,556
668,92,550
669,97,545
670,102,541
671,107,536
672,112,531
673,117,526
674,122,521
675,127,516
676,132,511
677,137,506
678,142,501
679,147,496
680,152,491
681,157,486
682,162,481
683,167,476
684,172,471
685,177,466
686,182,461
687,187,456
688,192,451
689,197,446
690,202,441
691,207,436
692,212,431
693,217,426
694,222,421
695,227,416
696,232,411
697,237,406
698,242,401
699,247,396
700,252,390
701,257,386
702,262,381
703,267,376
704,272,371
705,277,366
706,282,361
707,287,356
708,292,351
709,297,346
710,302,341
711,307,336
712,312,331
713,317,326
714,322,321
715,327,316
716,332,310
717,337,306
718,342,301
719,347,296
720,352,291
721,357,286
722,362,281
723,367,276
724,372,271
725,377,266
726,382,261
727,387,256
728,392,251
729,397,246
730,402,241
731,407,236
732,412,231
733,417,226
734,422,221
735,427,216
736,432,211
737,437,206
738,442,201
739,447,196
740,452,191
741,457,186
742,462,181
743,467,176
744,472,171
745,477,166
746,482,161
747,487,156
748,492,150
749,497,146
750,502,141
751,507,136
752,512,131
753,517,126
754,522,121
755,527,116
756,532,111
757,537,106
758,542,101
759,547,96
760,552,91
761,557,86
762,562,81
763,567,76
764,572,70
765,577,66
766,582,61
767,587,56
768,592,51
769,597,46
770,602,41
771,607,36
772,612,31
773,617,26
774,-,-
775,-,-
776,-,-
777,-,-
778,-,-
779,-,-
780,-,-
781,-,-
782,-,-
783,-,-
784,-,-
785,-,-
786,-,-
787,-,-
788,-,-
789,-,-
790,-,-
791,707,26
792,712,31
793,717,36
794,722,41
795,727,46
796,732,51
797,737,56
798,742,61
799,747,66
800,752,71
801,757,76
802,762,81
803,767,86
804,772,91
805,-,-
806,-,-
807,-,-
808,-,-
809,784,124
810,788,131
811,784,134
812,-,-
813,-,-
814,-,-
815,-,-
816,772,151
817,767,156
818,762,161
819,757,166
820,752,171
821,747,176
822,742,181
823,737,186
824,732,191
825,727,196
826,722,201
827,717,206
828,712,211
829,707,216
830,702,221
831,697,226
832,692,231
833,687,236
834,682,241
835,677,246
836,672,251
837,667,256
838,662,261
839,657,266
840,652,271
841,647,276
842,642,281
843,637,286
844,632,291
845,627,296
846,622,301
847,617,306
848,612,311
849,607,316
850,602,321
851,597,326
852,592,331
853,587,336
854,582,341
855,577,346
856,572,351
857,567,356
858,562,361
859,557,366
860,552,371
861,547,376
862,542,381
863,537,386
864,532,391
865,527,396
866,522,401
867,517,406
868,512,411
869,507,416
870,502,421
871,497,426
872,492,431
873,487,436
874,482,441
875,477,446
876,472,451
877,467,456
878,462,461
879,457,466
880,452,471
881,447,476
882,442,481
883,437,486
884,432,491
885,427,496
886,422,501
887,417,506
888,412,511
889,407,516
890,402,521
891,397,526
892,392,531
893,387,536
894,382,541
895,377,546
896,372,551
897,367,556
898,362,561
899,-,-
